1,1,0.6,0.3,0,0,0.355844,2.40891,0.193469,0.906223,1.15548,-0.39685,1.05749,-1.90223,-1.71226,-0.680451,-0.442315,-1.90135
1,1,0.6,0.3,-0.1,-0.5,0.323453,0.505932,-0.130248,0.0665604,0.51483,-0.248119,-0.130227,-0.16115,-0.153893,-0.179734,-0.23944,-0.157831
1,1,0.6,0.8,0,0,0.21171,0.1771,0.152261,0.405433,0.16098,-0.609707,0.176249,0.0310942,0.205499,0.152014,-0.0816793,0.248008
1,1,0.6,0.8,-0.1,-0.5,0.127586,0.450584,0.0934581,-0.49645,-0.0185974,0.18722,-0.152181,0.0676601,0.0192595,0.336857,0.1858,0.366368
1,1,0.8,0.3,0,0,-0.14375,0.320948,0.273588,0.522175,1.01263,0.440981,-0.167289,-0.267834,-0.260224,-0.229029,0.0854504,-0.332647
1,1,0.8,0.3,-0.1,-0.5,0.0161021,-0.2837,0.452817,-0.264172,0.699189,0.0330747,-0.115115,-0.0345497,-0.2058,-0.0964397,-0.153662,-0.470007
1,1,0.8,0.4,0,0,0.256646,0.0190855,-0.230627,0.0192466,-0.169924,0.26489,0.15373,-0.0796284,-0.269207,0.0649936,-0.0993466,-0.267463
1,1,0.8,0.4,-0.1,-0.5,0.802777,0.738055,-0.0801366,0.169696,0.392108,0.152595,0.369712,-0.744071,-0.792113,0.757408,0.522032,0.487249
1,1,0.8,0.5,0,0,-0.128197,0.477237,-0.0370619,-0.364314,-0.445836,0.301484,-0.278614,0.0456263,-0.31557,0.492658,0.137542,-0.197164
1,1,0.8,0.5,-0.1,-0.5,-0.176389,0.193786,-0.103407,0.100291,0.0596394,0.133749,-0.170941,-0.108534,-0.156909,0.142726,-0.0402145,0.2613
1,1,0.8,0.6,0,0,-0.303003,-0.197337,0.1596,0.300746,0.097095,0.066318,-0.101816,-0.105102,-0.121761,0.306899,0.0136002,0.0446861
1,1,0.8,0.6,-0.1,-0.5,-0.349659,0.563326,0.131945,-0.310152,0.801882,1.56413,-0.161036,0.913656,0.129389,0.419443,-0.0134725,0.478071
1,1,0.6,0.4,0,0,-0.889485,4.44961,-0.546204,0.411356,0.168637,2.09682,0.184107,-0.424329,-4.12097,-0.568499,0.100975,-2.69376
1,1,0.8,0.7,0,0,0.0216976,-0.123134,-0.0268783,-0.503101,0.126205,0.438737,-0.262366,0.810929,0.0563254,-0.326521,0.047792,0.930704
1,1,0.8,0.7,-0.1,-0.5,-0.221601,-0.781156,0.370875,1.52244,0.802683,0.699389,1.3135,-0.200237,0.250811,0.436012,0.741875,0.515229
1,1,0.8,0.8,0,0,0.00159673,0.114197,0.446403,0.762016,0.412432,0.524149,0.0075767,-0.0972118,-0.107909,0.587991,0.161179,0.106253
1,1,0.8,0.8,-0.1,-0.5,0.148507,-0.268851,0.20328,-0.134534,0.0806407,0.192884,-0.0201332,-0.160419,0.328263,-0.0591688,0.410543,-0.13857
1,1,1,0.3,0,0,0.591532,1.24752,1.04084,0.0442253,0.246033,0.182231,-0.430417,0.0791171,-0.45267,0.261405,-0.678914,-0.749252
1,1,1,0.3,-0.1,-0.5,-0.583288,-0.053154,0.395317,-0.292034,0.104921,0.229104,-0.346508,-0.0793978,0.173287,0.159849,0.0555225,0.0888655
1,1,1,0.4,0,0,-0.385612,0.0954816,-0.0676045,0.228148,0.0347135,-0.0940806,-0.053752,0.096707,-0.0653801,0.355139,-0.114184,-0.0320398
1,1,1,0.4,-0.1,-0.5,0.837988,1.07975,0.254746,-0.0188411,0.11881,-0.339738,0.142314,-0.13667,-0.0250027,1.70853,-0.295104,0.305248
1,1,1,0.5,0,0,-0.068834,0.141691,0.273288,0.176607,0.0462623,-0.0359025,0.235968,-0.042344,-0.153473,0.173465,0.0293473,0.0279284
1,1,1,0.5,-0.1,-0.5,2.17102,19.672,7.67174,2.95909,23.1532,11.3561,8.47929,22.6498,16.0883,2.23211,30.976,11.9645
1,1,0.6,0.4,-0.1,-0.5,-0.664358,0.49528,0.0828199,-0.173074,0.0272294,0.00665806,-0.277641,-0.269631,-0.117887,-0.0964758,0.158806,-0.359208
1,1,1,0.6,0,0,0.537297,0.147967,0.821765,-0.296949,-0.736992,0.0179431,0.966165,-0.363133,0.0772782,0.701018,-0.123771,-0.0201903
1,1,1,0.6,-0.1,-0.5,-0.343149,0.225091,0.0932425,0.122832,0.251638,0.397703,0.437467,-0.265392,0.230286,0.303957,0.142397,0.0697424
1,1,1,0.7,0,0,-0.0592532,0.0790396,0.249891,-0.0644985,0.381803,0.156849,-0.123122,0.298549,0.0311551,0.286533,-0.304648,0.200076
1,1,1,0.7,-0.1,-0.5,0.241967,0.381588,-0.43222,0.364379,0.270612,0.473771,-0.100566,0.0627119,0.0730695,0.0719189,0.326311,0.0380186
1,1,1,0.8,0,0,-0.0918611,0.390917,0.261922,-0.0672918,0.373484,0.135249,-0.0642105,0.608439,0.188894,0.188247,-0.0485346,0.261829
1,1,1,0.8,-0.1,-0.5,-0.0796649,0.0794732,-0.0243342,0.100583,-0.00610163,0.0785938,0.0468491,0.00187873,0.180098,-0.0988806,0.0869348,0.0271154
1,1,1.2,0.3,0,0,0.10027,-0.092998,-0.0239548,-0.120584,-0.0345755,0.457113,0.263097,0.181428,-0.179789,-0.334502,-0.15292,-0.479872
1,1,1.2,0.3,-0.1,-0.5,-0.0558813,0.0732802,0.111238,0.029957,0.149084,-0.061805,-0.0663309,0.10197,0.145842,0.00332969,-0.0924346,0.128044
1,1,1.2,0.4,0,0,0.0292567,0.107459,0.0672329,0.0254081,0.142305,-0.196377,0.018715,-0.0328438,-0.172385,0.0107071,0.196856,0.0153415
1,1,1.2,0.4,-0.1,-0.5,-0.589696,0.0745858,0.24076,-0.331243,-0.0555114,0.295468,0.477388,0.29124,0.000921368,-0.52781,-0.0198213,0.787316
1,1,0.6,0.5,0,0,0.066192,0.461363,0.359847,-0.125216,0.315542,0.0428401,-0.0653632,-0.0289692,-0.139826,0.01727,-0.155321,-0.503566
1,1,1.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1.2,0.5,-0.1,-0.5,0.354078,1.52908,1.73617,-0.125205,0.239751,1.52234,1.12569,3.04094,0.987219,0.688675,-0.751059,0.540473
1,1,1.2,0.6,0,0,0.0660916,-0.00933652,-0.113096,-0.453823,0.167882,0.715644,0.237362,-0.278941,0.334977,0.411995,0.221557,0.182852
1,1,1.2,0.6,-0.1,-0.5,-0.112324,0.0502813,0.000702498,-0.163281,0.300817,0.266449,-0.0813788,0.255942,0.275974,-0.130215,0.195431,-0.0412899
1,1,1.2,0.7,0,0,0.453841,-0.227902,0.632339,-0.267079,0.112889,0.26439,-0.0236295,0.30475,0.520659,0.156943,-0.284215,0.249945
1,1,1.2,0.7,-0.1,-0.5,-0.253292,1.50586,0.737291,-0.0382197,0.756762,-0.390783,0.278013,0.964028,0.271355,0.242711,0.276856,0.890982
1,1,1.2,0.8,0,0,-0.0939694,0.201843,0.22611,0.0180037,0.126047,0.0199547,-0.213199,0.0668849,0.0821224,-0.00231926,0.0258864,0.184198
1,1,1.2,0.8,-0.1,-0.5,-0.241631,-0.0423854,0.275062,0.348146,0.0139793,-0.121574,0.195386,0.362472,-0.130696,0.41932,-0.00901076,-0.182942
1,1,1.4,0.3,0,0,0.280828,-0.112174,0.495181,0.200639,-0.182056,0.589146,-0.438689,0.0489534,0.408424,0.0166769,-0.0757972,-0.284052
1,1,1.4,0.3,-0.1,-0.5,0.154352,0.17453,0.0887924,0.110137,0.0564878,0.339926,0.0564613,-0.246565,0.166437,0.0777854,0.36402,0.0113843
1,1,0.6,0.5,-0.1,-0.5,-0.145275,0.589098,0.365108,-0.534717,0.652084,0.669066,1.32467,-1.30358,0.0198972,0.661094,0.430755,-0.286894
1,1,1.4,0.4,0,0,-0.229534,0.141138,-0.0644205,-0.0393043,-0.134245,0.0686193,0.167513,0.136637,-0.0933057,0.0595797,-0.161716,0.126194
1,1,1.4,0.4,-0.1,-0.5,0.197828,0.291486,0.184028,0.512863,0.261601,0.0257839,0.0938511,0.23583,0.16561,0.111762,0.0380742,0.266977
1,1,1.4,0.5,0,0,0.190726,0.0699969,-0.423269,-0.114337,0.282398,0.33795,-0.0996269,0.177517,-0.296464,-0.0509864,0.133343,0.265448
1,1,1.4,0.5,-0.1,-0.5,0.215864,5.57414,2.47538,4.51608,-0.747717,0.362247,3.57754,1.17666,3.16957,5.13256,6.99305,3.4821
1,1,1.4,0.6,0,0,0.530445,0.283592,-0.0104046,0.112681,-0.24807,-0.0270431,-0.141527,0.225773,-0.39136,0.117129,0.301962,0.383936
1,1,1.4,0.6,-0.1,-0.5,-0.104361,0.146083,-0.0938932,0.19826,-0.0818761,0.135029,-0.0390794,0.0978911,-0.00824223,0.0251899,0.127451,0.153952
1,1,1.4,0.7,0,0,0.0300975,-0.163829,-0.128125,0.0731149,0.400545,-0.0941077,0.0891239,0.192541,0.143603,0.286534,0.579846,0.609103
1,1,1.4,0.7,-0.1,-0.5,-0.0353911,-0.599973,0.358634,0.00842813,0.237771,0.248109,0.0572448,0.129836,-0.0205737,0.106102,0.400844,0.139287
1,1,1.4,0.8,0,0,0.20353,-0.419004,-0.0963389,0.0923292,-0.0381095,0.346244,-0.0269973,-0.140802,0.285637,-0.138455,0.0638208,0.0145741
1,1,1.4,0.8,-0.1,-0.5,-0.233901,0.0287184,0.145043,0.323375,0.0380388,-0.124665,-0.177534,0.201008,-0.00556989,0.0292163,-0.337227,0.289005
1,1,0.6,0.6,0,0,0.553829,0.67463,-0.527224,-0.380194,-0.00544787,0.136186,0.0104684,-0.421811,-0.29291,0.130002,0.217676,-0.00990916
1,1,0.6,0.6,-0.1,-0.5,0.547647,-0.395682,-0.0556545,0.286217,0.420495,0.0763555,-0.0617238,-0.297092,-0.243933,0.29691,0.0927575,0.149851
1,1,0.6,0.7,0,0,0.50942,0.0202502,0.235662,0.0752039,-0.285889,0.18217,-0.343485,-0.225434,0.0693651,0.573247,-0.0484633,-0.238394
1,1,0.6,0.7,-0.1,-0.5,-0.104759,0.264384,-0.106024,-0.00201637,0.335273,-0.195514,-0.657681,0.165348,-0.0332566,0.493048,0.145606,0.387391