1,1,0.6,0.3,0,0,0.352534,0.176084,-0.345427,0.210805,-0.622823,-0.145822,-0.197134,0.106726,-0.155615,0.196257,-0.543345,-0.509308
1,1,0.6,0.3,-0.1,-0.5,-0.270359,-0.49632,0.215848,0.157613,-0.0776686,-0.456899,-0.363053,-0.0880942,-0.678628,-0.208346,-0.00311596,0.455599
1,1,0.6,0.8,0,0,-0.480222,-0.680334,0.0345712,0.860107,0.149344,-0.446025,0.62438,-0.331978,-0.138012,0.784184,-0.431003,-0.620488
1,1,0.6,0.8,-0.1,-0.5,-0.0938107,-0.331116,-0.341167,-0.238171,-0.28988,0.219133,0.185174,0.02036,-0.380182,-0.315768,-0.0966303,-0.158845
1,1,0.8,0.3,0,0,-0.174187,-0.158306,-0.032027,0.365234,-0.317486,-0.141165,-0.337799,0.161668,-0.116026,0.11999,-0.659486,-0.692491
1,1,0.8,0.3,-0.1,-0.5,-0.0376212,0.021786,-0.35972,-0.140383,-0.0771253,-0.199661,-0.133629,0.0857214,-0.216303,0.240467,-0.412812,0.252211
1,1,0.8,0.4,0,0,-0.20741,0.0264788,-0.117951,0.374527,-0.30327,-0.229655,0.0974418,-0.0651099,-0.317705,0.272362,-0.269312,-0.0594745
1,1,0.8,0.4,-0.1,-0.5,-0.0603478,-0.247451,-0.447764,0.296519,-0.293664,0.0940954,0.326802,-0.0560405,-0.150466,-0.0113068,-0.10599,-0.0786742
1,1,0.8,0.5,0,0,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
1,1,0.8,0.5,-0.1,-0.5,-0.0603478,-0.247451,-0.447764,0.296519,-0.293664,0.0940954,0.326802,-0.0560405,-0.150466,-0.0113068,-0.10599,-0.0786742
1,1,0.8,0.6,0,0,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
1,1,0.8,0.6,-0.1,-0.5,-0.0529773,-0.403859,0.169367,-0.20057,-0.0277305,-0.454047,-0.39519,-0.449679,0.0148819,0.201224,0.0344816,0.183905
1,1,0.6,0.4,0,0,0.00141671,0.0593968,-0.275158,-0.0434495,-0.32004,-0.183994,0.0200451,-0.784161,-0.175321,-0.201219,0.265385,-0.107854
1,1,0.8,0.7,0,0,-0.0842034,-0.246292,-0.283348,0.27398,0.0295648,-0.234908,-0.171162,0.0300285,0.0178512,0.317703,-0.260686,-0.274093
1,1,0.8,0.7,-0.1,-0.5,-0.136031,0.0225026,-0.141502,0.0995204,-0.209323,-0.187458,-0.124804,-0.114501,-0.190873,-0.0432995,-0.0807174,0.0364203
1,1,0.8,0.8,0,0,-0.0374865,-0.293201,-0.238612,0.290222,0.0507499,-0.271303,-0.173082,0.0442295,0.0360735,0.352375,-0.319235,-0.229512
1,1,0.8,0.8,-0.1,-0.5,0.0764847,-0.324358,0.0331517,0.0971201,-0.178136,-0.225137,-0.199845,-0.15126,-0.0926617,-0.0400634,-0.0221978,-0.0567346
1,1,1,0.3,0,0,-0.344658,0.133885,-0.0917486,0.0130877,0.102885,-0.474886,0.268974,-0.179333,-0.0817457,0.0420059,-0.0170348,0.0567485
1,1,1,0.3,-0.1,-0.5,-0.545427,-0.421249,-0.288997,0.14793,0.0578572,0.0171555,-0.220245,-0.316216,-0.0828011,0.150982,0.0925089,0.265107
1,1,1,0.4,0,0,0.00909566,-0.0251232,-0.314984,-0.124141,-0.0559402,-0.236055,-0.13555,0.0999223,-0.19808,0.275139,-0.471361,0.296792
1,1,1,0.4,-0.1,-0.5,-0.108101,-0.333476,0.0526357,0.34839,-0.154539,-0.205637,0.0115054,-0.200775,-0.108735,0.181788,-0.0775746,0.294847
1,1,1,0.5,0,0,-0.585921,-0.0852404,-0.028361,-0.189902,-0.0767033,-0.186717,-0.246161,-0.288102,-0.241583,-0.0606842,0.311311,0.0157377
1,1,1,0.5,-0.1,-0.5,-0.40812,0.0322085,-0.574767,0.000290597,0.00585768,0.0617704,-0.07324,-0.134077,-0.114363,0.132194,0.0173405,-0.0114149
1,1,0.6,0.4,-0.1,-0.5,-0.755705,0.0277518,-0.0714866,0.286542,-0.257006,-0.280879,0.233922,-0.027292,-0.466183,-0.440538,-0.441194,-0.268267
1,1,1,0.6,0,0,-0.0842034,-0.246292,-0.283348,0.27398,0.0295648,-0.234908,-0.171162,0.0300285,0.0178512,0.317703,-0.260686,-0.274093
1,1,1,0.6,-0.1,-0.5,-0.000518831,0.0323792,-0.169926,-0.0893015,-0.227016,-0.0590524,-0.196086,-0.16107,-0.18044,-0.150468,0.00204935,0.0273899
1,1,1,0.7,0,0,-0.0908828,-0.254513,-0.27216,0.285649,0.0331577,-0.243968,-0.17293,0.0321676,0.0113924,0.332198,-0.254039,-0.282286
1,1,1,0.7,-0.1,-0.5,-0.250066,0.0913141,-0.525404,0.302797,-0.434837,0.24553,0.217853,0.0715451,-0.19553,-0.184526,-0.243972,0.0146505
1,1,1,0.8,0,0,-0.0808333,0.0150864,-0.213489,0.179755,-0.135149,-0.230168,0.11097,-0.352394,-0.0933093,-0.200617,0.119646,-0.0117209
1,1,1,0.8,-0.1,-0.5,0.178443,-0.0567715,-0.306283,0.140986,-0.236379,-0.114521,-0.371261,-0.44735,0.109828,0.0773454,0.113414,-0.171414
1,1,1.2,0.3,0,0,-0.170161,-0.370496,-0.139417,-0.201311,-0.0341275,0.258213,0.0344521,-0.122167,-0.0601125,0.167449,-0.194099,0.21693
1,1,1.2,0.3,-0.1,-0.5,-0.21509,-0.0782384,0.0214892,0.188509,-0.0175708,-0.223034,0.172048,-0.0303319,0.133908,0.545422,-0.0510459,-0.288203
1,1,1.2,0.4,0,0,-0.130272,-0.0256871,-0.216187,-0.00891436,-0.143439,0.0224187,-0.138034,-0.0684487,-0.0575256,-0.0581922,0.100457,-0.0282106
1,1,1.2,0.4,-0.1,-0.5,0.163792,0.247715,0.202848,0.000806881,-0.643447,-0.432429,-0.30652,-0.0867604,-0.117051,0.16377,-0.107478,0.29092
1,1,0.6,0.5,0,0,-1.28078,-0.0628368,-0.170853,0.57769,0.16194,-0.345783,-0.206264,-0.340249,-0.644142,0.321845,-0.0414241,0.166413
1,1,1.2,0.5,0,0,0.10496,0.0362919,-0.181473,0.158247,-0.155036,-0.120403,-0.0573047,-0.210002,0.0456153,0.13004,0.102902,-0.155332
1,1,1.2,0.5,-0.1,-0.5,0.134604,-0.305764,-5.94923e-05,0.00359866,-0.0659163,-0.163845,0.093055,-0.0141016,-0.318904,0.194394,0.0764365,-0.0843837
1,1,1.2,0.6,0,0,0.266748,0.31009,-0.346704,0.323962,-0.492675,-0.0604342,-0.459627,-0.134517,0.0168283,-0.0282091,-0.0361965,0.0445283
1,1,1.2,0.6,-0.1,-0.5,-0.130317,-0.134903,-0.108916,0.251687,-0.338228,0.0933403,-0.189136,-0.00851207,-0.245483,0.0428656,0.108391,0.0743967
1,1,1.2,0.7,0,0,0.181979,0.00761637,-0.318893,0.279583,-0.38181,0.0592721,0.313906,-0.000600347,-0.333827,0.183926,-0.446631,0.274671
1,1,1.2,0.7,-0.1,-0.5,-0.0969899,-0.052803,0.0239926,-0.0759687,-0.0826169,-0.34792,-0.205773,-0.0134877,-0.553578,-0.358458,0.391879,0.0996348
1,1,1.2,0.8,0,0,-0.169597,-0.151112,-0.0602486,0.214016,0.00968518,-0.38815,-0.424213,-0.171763,-0.0914362,-0.344927,-0.148544,0.363069
1,1,1.2,0.8,-0.1,-0.5,0.105973,-0.314894,-0.415488,-0.0341404,-0.131989,0.135085,-0.08171,-0.199717,-0.206189,-0.331966,0.0608975,0.184041
1,1,1.4,0.3,0,0,-0.364986,-0.338249,0.24481,0.239389,0.0391799,-0.236602,0.0660117,0.143818,0.0933611,0.373673,-0.126808,-0.243302
1,1,1.4,0.3,-0.1,-0.5,0.30713,-0.0498999,-0.0572336,0.2313,-0.0932664,-0.213502,0.209739,0.000458013,-0.343294,-0.00154488,0.113099,0.287315
1,1,0.6,0.5,-0.1,-0.5,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
1,1,1.4,0.4,0,0,-0.0130188,-0.0504448,-0.114595,0.124359,-0.00746358,-0.131846,0.00438371,-0.0416861,-0.0820109,0.0539201,-0.0428044,0.0473337
1,1,1.4,0.4,-0.1,-0.5,-0.0503626,0.103492,-0.0664423,0.109086,-0.281457,-0.188417,-0.1035,0.152628,-0.158627,-0.0661403,0.00650038,0.14111
1,1,1.4,0.5,0,0,0.00670652,-0.207531,0.181891,0.235151,-0.0702921,-0.30303,-0.135392,-0.0102668,0.0543171,-0.0739577,-0.0617754,-0.0941554
1,1,1.4,0.5,-0.1,-0.5,0.099982,-0.0110275,-0.092501,-0.0599855,-0.108556,-0.0903892,-0.0602393,0.111823,0.0239613,-0.080159,-0.121977,-0.0255234
1,1,1.4,0.6,0,0,0.0562915,-0.0681069,-0.110974,0.105121,0.0133032,-0.256462,-0.0570635,-0.169905,-0.0860655,0.0133996,0.0482499,0.0740247
1,1,1.4,0.6,-0.1,-0.5,0.0343406,-0.190431,-0.0651219,0.279338,-0.0860962,-0.129605,0.0381252,-0.044495,0.0600743,-0.139387,-0.0484701,-0.177884
1,1,1.4,0.7,0,0,0.036466,-0.160486,-0.06688,0.148706,-0.231363,-0.0605551,-0.249635,0.0146469,-0.0826714,0.0627396,-0.18015,-0.1043
1,1,1.4,0.7,-0.1,-0.5,-0.148822,-0.144045,-0.149019,0.0973675,0.0218081,-0.0160535,-0.0745848,-0.137181,-0.00181477,0.0477935,-0.00114643,0.115438
1,1,1.4,0.8,0,0,-0.157224,-0.158749,-0.0515066,0.032563,-0.0862947,-0.036312,-0.00454343,-0.114783,-0.0309712,-0.0511486,0.00448346,0.00168579
1,1,1.4,0.8,-0.1,-0.5,-0.489528,0.0693846,-0.0273736,0.1336,0.00724379,-0.222758,-0.0879793,-0.0221341,-0.131833,-0.00390813,0.117551,0.0750067
1,1,0.6,0.6,0,0,-0.979161,0.0693,-0.329702,-0.0807411,-0.254726,-0.0760347,0.286933,-0.115448,-1.06076,0.36014,0.132476,-0.179889
1,1,0.6,0.6,-0.1,-0.5,0.210088,-0.202338,-0.022124,0.152568,-0.282585,-0.403473,0.0996269,0.0801344,0.161529,-0.37153,-0.0361656,-0.504715
1,1,0.6,0.7,0,0,0.165752,0.00912937,-0.229329,0.231918,-0.211575,-0.338157,-0.00185335,-0.292588,-0.143284,0.0572331,-0.183886,-0.194571
1,1,0.6,0.7,-0.1,-0.5,-0.0659792,-0.326673,-0.301012,0.0718832,-0.480605,0.167084,0.590803,-0.273923,0.0407381,-0.137439,0.0960591,-0.40871